guid,text,tag
678,"RT FreeLolita Trapped in tiny concrete tank for decades. BlackFish WorldWhaleDay 
",1
1815,"RT :Invocation of My Demon Brother (1969), an 11 min film by Kenneth Anger. Music by Mick Jagger: htt… 
",2
1988,"&am generally usually always known to be thoughtful&a cheerful giver(2 Corinthians 9:6-7)also c pic:] 
",2
4685,Cay Moore illustrating a flawed system with district leaders at the NISD Leadership Retreat.,0
3166,"RT UPDATED: Police: 2 dead, 3 injured in police-involved shooting in River Forest, Ill. -@WGNNews htt… 
",0
3625,"RT Q: What is your guess for this rare soft tissue tumour? ANSWER: FOAMrad FOAMed 
",0
4368,RT Ch1 of my thriller Desperate is at I welcome comments.,0
723,"Avoid this woman at all costs, the nastiest most vindictive troll on Twitter: 
",0
3085,"RT What to do if squats make your knees hurt: 
",2
817,"We are about to chat to the Fresh Prince himself, WillSmith at the special screening of Focus excited 
",2
5095,FanArmyFaceOff Directioners,2
1257,"morrrphia - 17. Ledus skulpturu festivals ice festival Jelgava 2015 trapped 
",0
4175,RT Beautiful visitor in the kitchen this evening. Moth Is this little beaut a Large or Blotched Emerald?,2
1241,"RT Amor verdadeiro. Face everything and rise. PapaRoach FEAR 
",2
1286,"broken perp noedges randomcolor grain 
",0
2870,"RT ? we are the secret, we can't be exposed ? 
",2
1849,"Live Black Hosts bigassquirt Curvy 
",2
3597,"RT sooyoung bending so that hyotae won't appear too small lmao considerate 
",2
950,"TagStaGram love friends tagstagram photooftheday selfie amazing followme follow4follow like4like look in… 
",2
3533,"New Men Outdoor Sport Riding Wear Bike Cycling Padded Bib Shorts Tights Garments 
",1
3010,"RT 'Cosmic grim'. Artwork by greenfeed. surreal art. Surrealism 
",0
244,"RT SabadoNissan Se vende el Nissan Skyline de PaulWalker que utilizo en Fast and Furious 
",2
187,"Orlandooo? ? RT Peter Jackson with the cast before the filming of Lord of the Rings 
",2
394,"Yes, Johnny Rotten is a Gooner. Your argument is invalid, Spud fans. COYG FOYS ArsenalFC Atid 
",2
5001,South Africa: ANC 'Outraged' As DA 'Mob' Disrupts Nkandla Inspection,0
82,"PAS Teens are on Broadway! Excited to see Disgraced - 
",2
3,"RT The moment I found my favourite tV character. PROFOUNDLOVE 
",2
1734,"Really not the way to treat your cigars. Habanos deserve better. neglected 
",0
4396,RT She was devastated ??,0
2588,"RT For the second year in a row has defeated to claim 9News 
",2
4295,Genuine HP 933XL HP933XL Magenta Ink Cartridge in Damaged Retail Box,0
2674,"RT Houses in Yemen destroyed by Saudis. Muslims don't tweet this, isn't Gaza. No Jews, no UN resolutions, no news. 
",0
4419,RT Katrina Kaif will shoot in Poland for Fitoor -,0
5109,"Man Got Fat-Shamed Online, Here's How One Girl Responded!",2
4282,1975 HOSTESS HAND CUT 48 CARL YASTRZEMSKI HOF POP 10 PSA 10 B2045103-932,0
4488,写真もサインもありがとうございました,0
348,"This is crap, where's the luv for the west coast?! Infuriated ? 
",0
2370,"shoes VANS Sk8-Hi Black / White Original Classic Canvas US MEN SIZE 10 Sk8 Hi 
",1
1484,"Quando n?o tem nada pra fazer é nisso que dá Escola Tédio Friend Crazy ?? 
",2
827,"RT love this!!!! paparoachfansarethebestfansever PAPAROACH LVRSRLNTCS FEAR … htt… 
",2
3345,"PLL fans remember this from Ali's Ice Ball in 05x13 'How the A Stole Christmas'?! ""Merry Christmas Bitches -A"". 
",2
4459,TAVERNITI SO JANIS JEANS DISTRESSED EMBROIDERED SIZE 27 X 32 CELEBRITY FAVORITE!,2
2331,"RT Taylor Lautner's Looking Huge!? His 2 Step Muscle Shredding System Is Flying Off The Shelves? 
",2
3264,"RT Had a lively & educative trip with my lil ones. A big thanx to Montage Hotel (Pradip) & L.A. Colleges. Now to work! 
",2
855,"“@conspiracyimage: Then how did Rose throw it in the ocean in the end of Titanic? flawed 
",2
4310,RT We are delighted to announce the launch of a brand new competition. Simply follow and RT to enter,2
4195,Did u know anti-Muslim attacks spiked after chapelhill?,0
59,"RT im just doting on my daughter gomen tl 
",2
1793,"Im not finished adoring this 
",2
2478,"RT Bryan Cranston totally, utterly burned a Breaking Bad fan at Comic-Con 
",0
2590,"Now we can't be defeated? 
",2
1379,"I just explained the difference between the book ending & movie ending of The Horse Whisperer. devastated sadcat 
",0
3873,"RT They have a fascination with Afros lately, so the oldest washed and teased them all. Pretty gals 
",2
4458,Why do you get distressed so much? Take the quiz:,0
1788,"Someone looks suitably abashed after 1 hour of failed recall due to a much more interesting rabbit warren 
",2
2612,"RT BREAKING: CPFC are delighted to announce the signing of Yohan Cabaye on a three-year deal. WelcomeCabaye 
",2
2015,"For 30 years this house has not seen a human inside of it :) abandoned Ontario urbex 
",0
3813,"Moms the real mvp hooking it up with B&G and bacon ?? 
",2
1817,"NowPlaying This Could Be The Night by Cindy Mizelle ?? sheeeit I'm washed ??? 
",2
382,"? depressed depression anorexic anorexia ana bulimia bulimic mia ednos ed eatin… 
",0
2427,"Wisconsin Badgers vs. Duke Blue Devils betting preview, title... 
",2
1332,"anorexia anorexic proana sadquote quote thin thin15 promia edprobs skinny depressed 
",0
957,"vsco vscocam bestofvsco bestoftheday sadness loneliness tears travel travelling trains v… 
",0
4126,"A New Kind of Bleak: Journeys through Urban Britain, Hatherley, Owen",2
4880,,0
4890,"RT The new Spectre trailer is intense, action-packed and finally here:",2
210,"If the body be feeble, the mind will not be strong. -- Thomas Jefferson 
",2
3633,"RT OMG! What a look! I hope it's because Sara's tattoo is still sore, not because Sara liked Emily's touch! PLL 6x06 
",2
508,"There may be times when we are powerless to prevent injustice, but there must never be a time when we fail to protest 
",2
1904,"Apple iPod Touch 32GB a1367 4th gen MD058LL -100% FUNCTIONAL but blemished 
",1
3169,"Trashman Fired After Throwing Injured Dog Into Back of Garbage Truck - 
",0
4492,"RT Doting brother, budding trendsetter: PrinceGeorge celebrates 2nd birthday",2
4141,American Racing 70878580820 *Blemished* Ribelle Series 708 Chrome (Bright PVD),1
761,"colorsplash_bw zealous Autocad tutorials - fastest way to learn (: Huge Seller. 60% 
",2
2007,"RT Obama has confounded predictions of drift for the rest of his term, says 
",1
3408,"RT we are nervous but excited and ready for BAND CAMP WOO HOO! Have fun on Wednesday! 
",2
4482,"ORIG. 1946 MUSICRAFT RECORDS AD/POSTER: DIZZY GILLESPIE, PHIL BRITO +",2
4819,Check This Deal 3594 ROBOTIC Care RBT-1000 Massager Neck/Shoulder/Back/Waist Heated Acupr…,0
1373,"broken gradient noedges eleven grain 
",0
694,"RT justwrite lessons broken vss mypoetry 
",2
2819,"RT Certains animaux ont plus de chances que d'autres .. 
",2
1128,"justlikeme purenaked purepleasure simplysilk sensations whipped 
",2
1186,"DayZero Zero Hero .... Cause we engineers like counting from 0; all complex 0 simple; life>style 
",2
2132,"RT VIDEO: A Crystal Palace fan produces a hilarious parody song devoted to Yaya Sanogo! 
",2
3431,"RT Fiesta de la nueva serie de Robert Kirkman Outcast' en el Andaz Hotel. y mas gente amiga! 
",2
5068,Brazzers Exclusive Reeling from the mysterious disappearance of their dear... VIDEO,0
4789,happy birthday to my favorite diva!thank you for always driving me around and buying me chicken fries? I love you!???,2
267,"RT A little color on this gloomy day in the city. I feel like a ?!!! 
",2
2839,"RT Never truer wisdom that what PopeFrancis articulated. inequality driven by human greed is the root of social evil. 
",0
4101,RT MeekBeLike Obama ain't even the first black president *he running second term*,2
377,"RT Awwwwwwwww that intense looks ?? 
",0
962,"“THE legomovie ” DIRECTORS MOCKED THE Oscars ! 
",1
4726,"???- ?? ???? ??? ?? ?? ???? ????? 4? ??? ??? ????. ??? ""?? ?????"" ? ??? ????? ?? ?? ???? ?? ???? ????? ??? ????.",2
3880,"What Washed Up On A Beach In The Philippines Will Give Yo... 
",0
2110,"RT Debut Novel under a current paid option to film. (US) (UK) 
",1
3973,"Authentic Louis Vuitton Zippy Organizer Wallet Damier Azur Canvas 
",2
428,"16"" Devoucoux Socoa Saddle - 2009, 0 Flap, Medium Tree 
",1
4865,RT people fall in love in mysterious ways ?????,2
3365,"catchers got one if im not mistaken 
",0
1735,"only listens to what she wants to hear ? neglected 
",0
1267,"Arkada? ?ikolata alacaksan?z bitter al?n ? 
",2
4817,RT WATCH: Sign of the Apocalypse: Shaq's heated instagram feud with Scottie Pippen,2
2956,"RT New artwork for sale! - ""Leafless Tree by a Foggy Lake"" - 
",2
4639,"RT ""When people attack the him, they're helping him."" - on DonaldTrump",0
4571,Every time I see her dissing him I get so enraged. Like uhm.....,0
4759,"RT SUNDOWN. ANOTHER DAY OF WAR THE GRIM REALITY OF CASUALTIES DEATHS. WE BESEECH THEE O LORD. PROTECT US 1MORE DAY PTSD h…
",2
163,"Retweet:- if u excited to Gautam as chulbul pandey? 
",2
1662,"RT インテンス Intense 951 EVO Mountain Bike 2014 Flo Orange 自転車 マウンテンバイク [楽天] RakutenIchiba 
",1
721,"RT Found out my autographed slurpee cup was faded after years in the window sill. devastated 
",2
4961,BACA:,2
1395,"Disgraced joshradnor New York, just the greatest city on earth ?? 
",2
3448,"Do you feel overwhelmed with unhappiness? Take the quiz: 
",0
4977,RT 国営フランス２４。「安倍首相のTVでの集団的自衛権の説明が可笑しいとネットで話題に」 Japan PM mocked on Internet over model explanation,0
1026,"RT now our February character trait is caring 
",1
283,"Dizzy! Daredevil visits Tuscaloosa and climbs the railroad trestle over the Black Warrior: 
",2
2349,"RT Experience Thailand through the eyes of a native ...Go off the beaten Path 
",2
4707,RT Absolutely fuming that I ordered the hammock and a mouse mat came instead ?,1
3146,"13 reasons why we love women in the military - 
",2
1359,"Treating Teen Depression with AntiDepressants - 
",0
540,"Blog Post: VivaBianca Scorned Panties PosingHot Female Horny Babe NudeScene 
",2
252,"RT INFO et on fait un ft. ensemble pour ""Fast and Furious 7""! 
",2
2874,"RT Voglia di DearJackTour2015! E voi? --> si riparte da Nola, vi aspettiamo 
",2
1930,"- ????? ????? ?? ????????? 
",2
4802,RT Leeds and Frankfurt fans got pretty heated up over a friendly match,0
3287,"Loving the compostable cups and recycling facilities at Manchester international festival MIF15 
",2
589,"I think I'm just done trying.. I think I need to start facing a reality of loneliness and no color left. empty 
",0
2817,"RT Just a boyfriend going to see his estranged GF in hospital. But with lots of big men in black & floors shut down.. 
",0
1775,"SHOCKING: Guess What a Woman Found in an Abandoned Suitcase 
",0
111,"I can't even tell you guys how much I love these covers ? invaded alienated prettycovers 
",2
1824,"RT This cant b only coincidence,Every song I love listening 2 is a Song,Truly Blessed is … 
",2
3689,"I'm playing and I'm stumped with this one, can you help? 
",1
1747,"This is how gives me my Percy biscuit! No ears! outraged thiscouldbetheend 
",2
2567,"NGupdate247 Man’s body cut in half after crashing his motorcycle during high speed chase … 
",0
2745,"is this a joke? How is Jodie Arias under Romantic Movies ? disturbed getittogether 
",1
1517,"Greeted by strange children at the atm antibanter frightened poverty sorrow yourbalanceis13cent familyfun 
",0
1242,"CarbonOne 442 part cannot be replaced notimpressed lastsalifetimeNOT 3yearsold broken 
",1
4232,RT ?????????? ????????? 55555555555555555555555555 ????????????????????????????????????????????????,2
478,"RT RT if you are OVERJOYED that UWMadison ENDED its cruel cat experiments! StopAnimalTesting 
",2
2983,"RT Mobile home park 'in state of raw crap' due to failing septic tanks 
",0
4725,????? ??? ??? ?? ??????! ??? ?? ?? ?? ?? ??? ?? nothing... ?? ???? ??????,2
1031,"Congrats, Ladies! strong awesome RT GoCrimson! RT BEANPOT CHAMPS 
",2
924,"Last nights gaming session. Only I am not pictured lol. dnd5e rpg stillmovingin chaotic happiness DMintheCorner 
",2
4168,HUGE Littlest Pet Shop LOT 72 Pcs Puppy Dogs Cats Bunny BLEMISHED - Full read by eBay,0
4805,Honda : Accord EX Sedan w/Leather 2003 honda accord ex 163 k miles leather sunroof heated …,2
3406,"The Nervous System: The Key to Intelligent Survival biology 
",1
2577,"RT Models damaged in a fire at Madame Tussaud in 1930 
",0
3719,"??? ??? ??????? ??? ?????? ????? 
",0
3048,"RT Impressive shoot I had yesterday with new Hollybabe Charlize. Tied, taped and handcuffed, she was totally helpless! 
",0
5071,Reeling in the Years : Gay Men's Perspectives on Age and Ageism by Tim Bergling,1
3591,"Start your blog today! ‘Easy Business Blogging’ is out now: by book 
",1
4594,benante coffee sure is euphoric today?? match made in heaven,2
4823,…,0
4655,癒される??,2
3375,"RT RT + Follow to win at 11k followers. 4 chocolate treats!! 
",1
4619,vivelevelo dwv,2
859,"rotten bastard knows full well his missing jaw freaks out the living Warcraft forsaken 
",2
1177,"Meet Sir Button available Compassionate Adoption Montreal 
",2
834,"New hoodie is so comfy! A must have FEAR Merchandise paparoach 
",2
836,"art arte photo artist retrato MujeresPoderosas miradas Photoshop design horror fear 
",0
513,"Still reeling from ConstantineFinale last night that today I'm rocking my tench coat! SaveConstanstine Constantine 
",2
440,"RT LOOOOOL HE MOCKED IT 
",2
4144,18V 3.0Ah Battery For Hitachi EB 1814SL EB 1820L 18DLX WR 18DMR WR18DL-BLEMISHED,1
2741,"RT That moment when you have a tight deadline but all your coworkers are in your office and might bite you if disturbed. 
",0
3616,"RT When you're thug af but have a soft spot for rainbows 
",0
2919,"In-progress drawing of a train spotted in the Last Bookstore ?? I like it in this half-finished metaphorical state :) 
",2
2004,"compassionate kindness holds the key 
",2
2092,"RT thank you for all your support. HappyHair CRAZY MakeItHappy makeupartist hair 
",2
2455,"blurred p6x40 minbluemaxgreen dots 
",0
2470,"RT His buoyant mood contrasts w/ the tone of much of his presidency. gets his groove back: 
",2
1761,"Sims community is sickeningly polite. My toxic mentality prevents me from befriending other 'Simmers"" 2edgy shunned 
",0
3484,"Petrified Wood 925 Sterling Silver Pendant Jewelry SP982 
",2
1403,"Looking forward to Disgraced by Ayad Akhtar! Monday and tuesday are already sold out! 
",0
4521,SEDINA BEAUTY : 5663 MOEN ELEVATED ELONGATED TOILET SEAT Home Care Bathroom Safety Eld 6…,2
2160,"Hammered myself again... fitness aching NoPainNoGain homegym boom 
",2
2778,"my 7yr old loves you, so was ecstatic to see this when visiting family near Harlow!! His face when he saw it 
",2
905,"""@SteveStfler: when you don't cook me dinner... helpless 
",1
773,"7 Awesome iPhone Cases - 
",2
4331,True confessions of a delinquent dog owner in the 'live free or die' state,0
